Customer_ID,Company_Name,Location,Business_Size,Industry_Type,Bounce_Rate,Time_Spent,Annual_Revenue,Website_Visits
886caa85,Stephens Ltd,London,Medium,Health,42.87,2.43,352748,2017
f8869d43,Haynes LLC,Paris,Medium,Fashion,25.36,9.51,359542,1725
bdb99c99,Joseph-Robinson,Rome,Medium,Home Decor,62.56,4.77,333834,9460
093e90ef,Calderon PLC,Berlin,Large,Groceries,50.05,4.46,765582,9371
4127ddbf,Kane-Flynn,Paris,Medium,Groceries,25.37,4.74,164315,7501
8c148c75,Johnson Ltd,Madrid,Large,Home Decor,57.91,5.41,677190,19566
78aae48c,Arnold and Sons,Rome,Large,Groceries,67.28,1.4,621041,1227
fc038660,"Hoffman, Wagner and Estrada",London,Small,Health,77.32,10.01,68044,5986
787ccbc3,Thompson Inc,Lisbon,Small,Electronics,78.12,6.27,126945,16452
ebe1d89a,Ortega PLC,Madrid,Large,Electronics,61.43,10.12,881042,15582
78c982e5,"Turner, Buchanan and Rivera",Paris,Medium,Health,33.91,6.15,179022,11644
81f11d4a,Nelson LLC,Lisbon,Small,Health,31.62,1.41,143865,19795
9265c8c6,Flores-Caldwell,London,Medium,Home Decor,21.99,2.59,249078,14495
c59906fc,"Hughes, Chavez and Hinton",Madrid,Small,Electronics,36.51,8.39,83014,19414
1be7db2a,Keith-Myers,Madrid,Small,Groceries,68.78,1.47,140574,14761
555c7040,Gonzalez-Bates,Berlin,Medium,Health,39.84,10.25,325838,5066
e90802e3,Riley and Sons,Madrid,Small,Health,77.28,4.57,130354,13687
4ba78b2d,"Burgess, Davis and Luna",Amsterdam,Large,Home Decor,37.62,12.69,888959,16596
3b8f0011,Henderson-Williams,Rome,Medium,Electronics,48.48,3.36,154065,1392
d0f59a18,Rodriguez-Sutton,London,Medium,Fashion,58.9,7.26,292031,11028
085c959d,Lewis and Sons,Lisbon,Large,Home Decor,61.83,5.46,596535,8675
7caad864,Moyer PLC,Rome,Large,Fashion,68.97,10.96,788780,8469
cc24e4a6,Watson Ltd,Berlin,Medium,Home Decor,74.57,8.2,405021,3985
57824014,"Knight, Johnston and Anderson",Dublin,Small,Fashion,46.7,7.51,63558,5110
22fc3f9d,Young Ltd,Madrid,Large,Home Decor,46.91,14.33,886750,8844
eb1ab666,Campbell and Sons,Dublin,Medium,Health,38.1,4.95,301215,6692
8861ee4f,Merritt Group,Paris,Medium,Home Decor,66.43,12.02,434071,7618
081ea7e2,Graham-Buchanan,Paris,Medium,Electronics,60.47,12.34,338325,14283
d70e7db1,Yoder PLC,Lisbon,Large,Health,27.48,3.91,981456,5539
1f99543c,"Esparza, Miller and Church",Amsterdam,Medium,Groceries,36.44,7.39,397650,4141
38fed2a4,Stephens LLC,London,Medium,Health,53.62,13.37,183948,18192
258938b6,"Sharp, Brady and Miller",Lisbon,Small,Health,67.42,4.89,144572,1066
5f604823,Tran and Sons,Lisbon,Large,Health,27.25,14.84,562527,3492
38d4d1db,Chandler PLC,Madrid,Medium,Home Decor,35.27,10.98,192848,4377
98e4803e,"Fisher, Woods and Stout",Paris,Small,Health,47.45,12.2,72604,10895
5ddb9d46,Moore LLC,Lisbon,Small,Health,75.03,13.01,94103,7053
e49fe243,Alvarez-Smith,Paris,Medium,Groceries,78.23,8.83,409826,16023
cad4151d,Cain PLC,Dublin,Small,Groceries,53.62,13.42,132906,5817
84b482a5,"Mendoza, Roth and Davis",Rome,Small,Electronics,40.06,2.33,61343,19183
306f170e,"Hayes, Bowman and Mccoy",Dublin,Large,Electronics,65.3,6.69,799763,2979
b9abd98f,Todd LLC,Amsterdam,Large,Groceries,44.72,1.27,783715,15102
1298203f,"Lynch, Phelps and Coleman",Rome,Large,Electronics,52.96,4.01,799417,12829
7e48a02b,"Christensen, Hooper and Walker",Lisbon,Small,Groceries,38.45,11.61,137639,18354
50ac7bf5,"White, Tran and Price",Berlin,Small,Fashion,69.75,3.64,147651,16479
8e90496e,Pena LLC,Dublin,Large,Health,70.57,1.3,524455,9059
6586a2b4,"Johnson, Rice and Cameron",Lisbon,Large,Fashion,51.66,8.17,884395,14661
68c8402a,Elliott-Mosley,Amsterdam,Large,Electronics,29.85,7.98,940745,2150
28251bab,Sweeney-Curtis,Paris,Medium,Health,36.28,3.16,378168,17112
662f2525,"Armstrong, Gonzalez and Wright",Madrid,Large,Groceries,71.91,14.07,592276,14429
473bf636,"Cooper, Baker and Lopez",Rome,Small,Groceries,67.91,10.42,85261,12151
99b949d9,Brown LLC,Amsterdam,Medium,Groceries,27.99,7.59,338980,10049
1b2a173d,Jensen PLC,London,Large,Health,29.61,2.44,807222,9894
986e5084,Velasquez and Sons,Lisbon,Medium,Health,41.0,13.03,171160,7351
8c37b2c3,Clay Inc,Madrid,Medium,Electronics,65.29,1.85,379357,6883
e29ce9b9,Ramirez Ltd,Amsterdam,Large,Electronics,23.5,2.75,889647,13744
bf2623ee,"Powell, Sutton and Goodwin",Madrid,Medium,Electronics,77.18,6.2,382418,8296
05a23e21,"Kelly, Nelson and Chapman",Paris,Small,Health,74.63,11.63,110482,9451
e04d7976,Myers-Green,Dublin,Large,Groceries,33.63,2.21,769978,12233
252567af,Contreras-Pham,Berlin,Large,Electronics,36.31,6.6,750943,13061
fadeca43,Frank-Martinez,London,Small,Home Decor,62.49,3.8,149622,19833
6c1d5f60,"Potter, Thompson and Rivera",Dublin,Small,Home Decor,70.43,13.32,102355,14375
de90eaa8,Nelson Inc,Paris,Small,Electronics,49.55,4.23,83799,5244
dc9af25e,"Freeman, Evans and Ward",Berlin,Large,Home Decor,61.83,3.23,996223,18027
6e45cfcf,Kim PLC,Paris,Medium,Electronics,73.71,12.66,264880,17295
c704d35d,Wheeler-Davis,Berlin,Small,Home Decor,65.05,3.91,54632,8637
ed529210,"Gray, Hill and Hughes",Paris,Large,Groceries,69.47,11.27,874542,2743
9e5e5981,Mann Group,Dublin,Large,Health,38.73,10.17,631588,2115
6f538cb7,Ibarra Ltd,Paris,Large,Groceries,20.67,3.77,622276,7443
481e1dcb,Fisher LLC,London,Large,Health,73.23,8.2,779643,10205
dc0b5223,"Smith, Mcfarland and Hoffman",Rome,Medium,Fashion,27.67,10.04,437009,1414
41156bc6,Contreras-Wheeler,Madrid,Medium,Electronics,46.39,9.29,486445,13179
89bc1ea3,Figueroa-Walker,London,Medium,Groceries,54.28,6.4,158684,13653
db9059e0,Arroyo-Scott,Madrid,Medium,Home Decor,38.43,11.19,225540,4141
1fdac5e2,Long-Dunlap,Rome,Medium,Health,67.49,7.49,232493,15256
ba559486,Powell-Bell,Madrid,Small,Home Decor,32.38,3.04,109022,7495
1f9b1b56,Sanders PLC,Amsterdam,Large,Health,41.76,3.86,880543,5351
9c78a491,Luna Group,Paris,Large,Health,22.28,9.45,821708,16359
f1001ea7,Smith-Combs,Paris,Large,Electronics,24.82,6.21,624793,6406
ce5f952a,"Franklin, Mendez and Cox",London,Large,Health,42.45,9.14,853472,14782
365cde2f,Thompson-Morris,Rome,Medium,Fashion,60.86,11.18,216987,11866
3b23f06c,"Bryant, Tucker and Clark",Dublin,Medium,Groceries,46.06,13.76,490447,18170
e4e5f00b,Holt and Sons,Amsterdam,Large,Fashion,44.2,7.41,656062,17194
f3fc7251,Crane-Williams,Amsterdam,Medium,Fashion,72.25,12.6,452518,18429
4aa6466c,Ortiz-Brown,Amsterdam,Small,Electronics,53.57,6.02,130692,3917
e7064018,Mccoy-Wolf,Dublin,Small,Health,40.1,5.35,111564,13488
ac8da3e2,White LLC,Berlin,Small,Fashion,39.52,8.92,102486,8930
ca12badd,Wolf-Walters,Lisbon,Medium,Electronics,54.37,14.8,269461,9426
3c62d804,"Nelson, Hooper and White",Rome,Large,Home Decor,20.43,8.79,682383,11498
bada82d6,Harding Ltd,Madrid,Medium,Home Decor,46.13,10.28,342939,7500
6f9352f9,"Velez, Mann and Ramirez",London,Medium,Fashion,50.81,4.04,178089,5902
a30196c3,Hicks-Hill,London,Small,Electronics,64.18,14.23,76741,13457
50060af3,Leon and Sons,Amsterdam,Small,Electronics,41.06,6.47,110450,7713
a4496b1f,Rogers Ltd,Berlin,Small,Electronics,37.1,8.07,85114,19490
3c356792,White-Gutierrez,Paris,Large,Fashion,45.57,6.48,917831,4146
e5744746,Kennedy and Sons,London,Small,Health,20.62,8.68,106464,13986
56887d73,"Clark, Franklin and Olson",Dublin,Large,Groceries,32.47,13.02,580873,14544
9bc8b167,Beltran PLC,Madrid,Medium,Groceries,66.41,8.81,449379,7478
bb522823,Carlson-Stone,Lisbon,Large,Home Decor,56.84,9.82,646483,3993
75d87829,Hutchinson-Mills,Lisbon,Medium,Fashion,67.21,9.63,162169,7482
9182fabc,Wong-Lopez,Lisbon,Small,Groceries,37.56,14.13,142701,12984
4c92d191,Patel-Williams,London,Small,Home Decor,41.0,7.87,82364,9909
e68acdae,Rogers PLC,Amsterdam,Medium,Health,70.12,4.57,408872,7992
8dc69335,Williams-Andersen,Paris,Large,Groceries,66.09,13.35,890176,11668
95cf27c0,"Mclaughlin, Flores and Cole",Berlin,Large,Health,21.8,5.64,728980,12297
fe7ddd8c,"Hunter, Richards and Chandler",London,Large,Electronics,46.55,12.18,658830,15724
78e01b58,Mercer Inc,Lisbon,Small,Health,51.72,11.55,115858,8746
3644643b,Powell-Jones,Lisbon,Medium,Electronics,68.92,5.97,467840,14214
17622509,"Bryant, Hill and Turner",Rome,Large,Electronics,50.2,6.53,891595,11596
0dc71027,Jackson Inc,Dublin,Small,Electronics,22.7,13.05,134531,13777
3ff334e7,Lewis and Sons,Madrid,Medium,Health,77.14,3.32,266545,10770
016b6706,"Hart, Padilla and Lee",Paris,Medium,Home Decor,51.7,9.33,242697,4673
f062f609,Turner LLC,Berlin,Small,Home Decor,43.33,12.52,116113,15806
cd728b8d,Long PLC,London,Small,Health,52.75,3.93,90677,14749
6e907e97,"Lozano, Butler and Castillo",Madrid,Medium,Groceries,20.04,5.2,180723,7944
b5c8647c,Adams and Sons,Lisbon,Medium,Home Decor,46.48,7.43,455576,5014
2e79dcbf,Adams Inc,London,Medium,Fashion,31.18,2.62,327225,2450
79afe0d3,Walton-Thomas,Paris,Large,Health,68.97,6.67,664108,12506
a4c39db5,Johnson-Crane,Amsterdam,Large,Health,62.66,10.83,834745,19449
08804508,Cook-Serrano,Dublin,Small,Home Decor,27.36,8.3,79046,8040
811d91c7,Mccormick-Thomas,Paris,Medium,Electronics,70.71,6.82,496821,14143
ad43b90a,Nguyen and Sons,Dublin,Small,Electronics,50.94,5.42,50042,1849
5e50ece0,Paul-Jennings,Berlin,Large,Home Decor,67.12,7.75,914093,17995
6e4acea4,"Nichols, Curtis and Thornton",Dublin,Small,Fashion,24.11,12.98,96375,16259
8743ddee,Miller and Sons,London,Large,Fashion,74.67,8.83,701729,3969
e0d1d37f,Caldwell-Brown,Madrid,Large,Health,66.24,2.62,978858,14145
607a8339,Lee-Ochoa,Rome,Small,Home Decor,40.16,9.06,138059,8294
817a6b5c,Kim LLC,Amsterdam,Large,Groceries,24.89,7.06,846169,17136
c74adb9a,"Stephens, Morales and Anderson",London,Medium,Fashion,52.18,9.99,469984,5836
04009df4,"Stephenson, Werner and Moore",Paris,Large,Electronics,65.07,14.27,945441,19300
fd1b8fac,Lin-Mcdonald,Rome,Small,Groceries,75.1,10.83,128664,14846
7d7d86ff,Brooks-Flores,London,Small,Health,33.2,12.38,59728,7380
13291644,Hernandez-Kerr,Madrid,Large,Home Decor,29.79,2.89,794932,9689
9b6d8dd7,Hall-Nolan,Dublin,Large,Fashion,76.62,12.58,750610,3393
1ba9afbd,Calderon-Barr,Lisbon,Medium,Home Decor,51.33,5.88,231003,15711
305e9362,Walker-Stevens,Madrid,Large,Fashion,43.32,2.49,862024,6941
c88e4e28,"Jensen, Simmons and Sanchez",Amsterdam,Large,Electronics,63.25,10.1,980694,2951
0af0dcb1,Stevens Inc,Amsterdam,Large,Home Decor,76.59,7.01,757104,4057
c80dc219,Yates-Smith,Berlin,Small,Fashion,53.26,1.67,134308,3079
ff83157d,Davis-Walters,London,Small,Electronics,71.81,10.95,80149,8263
3a165c94,Moore-Nguyen,Paris,Small,Electronics,39.47,9.17,147719,17645
03ff9192,Brown LLC,Lisbon,Large,Electronics,23.57,12.03,615953,4769
d47b12b2,Lloyd-Mendez,Madrid,Large,Home Decor,56.0,8.77,860461,17544
c0690565,"Villa, Ewing and Jones",London,Small,Health,62.23,9.87,124805,14256
d9446e22,Sanders-Anderson,Dublin,Medium,Home Decor,21.85,3.29,184133,5619
0e114688,Rich and Sons,Dublin,Small,Groceries,20.35,2.71,85924,4382
369e04e4,"Hendrix, Little and Potts",Dublin,Medium,Home Decor,64.83,12.3,172283,18731
4d1cde8e,Carter Ltd,London,Large,Health,49.97,2.43,519997,19081
4779b3d6,Brewer-Mills,Paris,Medium,Groceries,53.84,4.69,446768,12547
4dd2b01d,Price Inc,Dublin,Medium,Fashion,55.44,12.36,324283,17433
db887aea,"Mcmahon, Martinez and Johnson",Dublin,Medium,Electronics,61.54,7.39,328510,14053
459e175e,Rose PLC,Amsterdam,Large,Health,33.23,9.66,786462,12415
f66b4cff,Kerr-Navarro,Dublin,Medium,Home Decor,28.5,14.76,190986,10995
6a2c386a,"Gross, Noble and Stevenson",Berlin,Large,Health,59.48,5.06,688265,15886
ac5af53c,"Palmer, Howard and Mayo",Lisbon,Medium,Electronics,38.97,3.67,478782,18486
46066b80,Turner-Jimenez,Madrid,Medium,Groceries,65.16,9.47,464872,12317
a76cab04,Willis-Clarke,Paris,Small,Fashion,43.44,12.99,87446,17232
87e3e229,Stafford-Brown,Berlin,Large,Groceries,27.41,14.85,852477,13298
18dca800,"Nichols, Parker and Price",Rome,Large,Fashion,28.09,11.95,859862,13694
ac4d5d96,Morgan Inc,Berlin,Large,Groceries,77.44,2.19,897702,13787
da81fee5,Brown-White,Amsterdam,Small,Health,43.94,1.11,74856,11107
c8b5cc21,Bailey-Bishop,Berlin,Medium,Groceries,72.57,9.32,480997,14535
36f40082,"Lyons, Warner and Washington",Lisbon,Large,Fashion,27.5,6.17,582524,17306
57be4871,Silva-Hudson,Lisbon,Large,Home Decor,22.69,1.88,690801,17293
83a395ec,Lamb Group,Berlin,Small,Fashion,63.01,3.07,69393,9962
58d4023c,Ramirez-Smith,Berlin,Small,Home Decor,29.08,12.59,101154,2109
e092000c,Mora-Tyler,Dublin,Large,Home Decor,64.71,8.31,824693,11122
e773029a,"Johnson, Marsh and Jackson",Amsterdam,Small,Groceries,30.79,6.07,57414,12124
3aebb9a2,Francis Inc,Berlin,Small,Home Decor,74.49,13.56,93313,7527
af0ef158,Atkinson-Randall,London,Small,Fashion,50.9,6.2,104225,1545
3d5857db,Hubbard PLC,Rome,Large,Health,33.8,10.29,626983,5896
3b4d0025,"Montes, Bennett and Campbell",Berlin,Large,Fashion,20.4,2.19,577010,19961
29622b30,Lambert-Riggs,Madrid,Medium,Electronics,63.53,12.1,295314,3461
36288790,Jackson-Combs,Madrid,Small,Health,75.57,7.8,79156,9691
51222bf2,Barnett-Hawkins,Paris,Large,Groceries,72.56,7.74,899539,18825
397b311d,Torres-Sullivan,Berlin,Large,Home Decor,22.71,3.08,986524,4760
a04e3ca1,Hopkins Inc,Amsterdam,Large,Electronics,33.69,4.04,826479,19541
1c183367,Perez LLC,London,Large,Fashion,59.19,14.44,921538,19574
5cb063d6,"Murphy, Wright and Evans",Amsterdam,Small,Home Decor,29.76,6.72,110707,18017
f79dccf6,"Hart, Scott and King",Amsterdam,Small,Home Decor,41.7,7.63,86993,12364
f75619a7,"Horn, Nielsen and Clarke",Berlin,Medium,Electronics,66.03,5.21,424035,18471
71e10023,Stanton PLC,Berlin,Small,Groceries,69.44,3.09,90739,10680
ec0efbd6,Gilbert-Thomas,Berlin,Small,Home Decor,32.16,2.63,111071,18248
f488fc29,Thornton LLC,Berlin,Large,Fashion,39.87,14.79,631998,12023
272336c2,Smith Ltd,Rome,Small,Health,64.17,3.61,111830,6204
4ed212d7,"Figueroa, Benson and Jones",Dublin,Medium,Groceries,43.8,7.09,348634,2450
89da5004,Clay PLC,Berlin,Large,Health,78.19,5.19,870551,17402
7cf4bf44,"Roman, Brown and Fuller",Lisbon,Small,Electronics,23.34,7.62,77211,3367
2252f9a5,Miller-Smith,Paris,Large,Groceries,53.33,9.46,553857,13170
2604c05d,Torres-Carter,Berlin,Medium,Electronics,25.72,10.17,402060,10684
4540f12b,Goodman PLC,London,Medium,Home Decor,33.19,9.9,213849,1498
bce0a58c,"Jackson, Ramirez and Ross",Amsterdam,Small,Home Decor,75.32,5.98,127447,13515
775c1bb2,Schultz Inc,Madrid,Medium,Groceries,38.71,14.04,261954,3265
31a5b194,Sims-Lee,Lisbon,Small,Fashion,61.01,6.07,79764,8963
dcf8a2e8,"Dalton, Richardson and Brooks",Madrid,Large,Groceries,29.88,7.05,822576,16315
39261157,"Clayton, Lopez and Oneal",Dublin,Small,Fashion,65.0,11.45,132992,10913
e1314f33,"Brown, Jefferson and Mckenzie",Paris,Medium,Home Decor,55.99,7.95,434551,12663
f556f2d2,Turner-Maxwell,Amsterdam,Large,Fashion,64.02,8.33,548403,16602
57cc861a,Pierce Group,Amsterdam,Small,Electronics,26.94,9.02,70112,17355
0d49935c,"Todd, Hansen and Anderson",Madrid,Small,Groceries,46.23,13.86,117498,5180
21eb0156,Waller-Miller,Lisbon,Medium,Health,72.05,14.34,260445,8025
3f6cd519,Mitchell PLC,London,Small,Electronics,31.17,13.19,92138,9652
75b7044e,Nixon-Gregory,Dublin,Medium,Fashion,37.39,3.89,211688,11230
4a5f31bc,"Thomas, Taylor and Frost",Paris,Medium,Health,47.8,7.44,410241,9383
0179744a,Sullivan Group,Dublin,Medium,Fashion,33.27,6.39,335206,14179
0e1c9ac4,"Mcdonald, David and Gray",Dublin,Small,Groceries,42.66,11.04,71240,19010
e4006f08,Johnson Group,Berlin,Small,Electronics,67.25,10.03,66653,4962
e5565715,"Hamilton, Garrett and Brown",Paris,Large,Groceries,71.91,8.52,752058,19205
1b6e83ec,Reed LLC,Madrid,Medium,Electronics,45.6,10.92,262981,7749
f6c4f93a,Montoya-Walker,Paris,Small,Home Decor,63.32,6.04,126838,15119
59863c32,"Alvarado, Frank and Hartman",Berlin,Large,Fashion,74.01,6.61,708191,2063
5650fcbf,Davis-Barron,Madrid,Large,Home Decor,79.31,2.32,606108,9269
913d9a97,"Robertson, David and Myers",Madrid,Small,Home Decor,51.26,11.18,125796,19429
72aaf408,Robinson Ltd,London,Small,Health,59.47,14.74,106753,12517
25c3aae8,Mendez-Lozano,London,Small,Home Decor,30.88,1.41,100960,8701
ed3e927f,Shepherd-Kim,Lisbon,Large,Fashion,48.43,10.91,660920,19320
3865f009,Martinez Ltd,Paris,Medium,Home Decor,57.56,8.41,193602,14460
5004d0e4,Peters-Dyer,Rome,Large,Home Decor,75.54,11.33,930057,19103
e9230e44,Allison-Hamilton,Rome,Large,Home Decor,30.02,9.72,761956,19802
13ca0993,Keith-Martinez,Paris,Small,Electronics,65.78,6.74,140354,13906
438df174,"Nguyen, Arnold and Adams",Rome,Large,Groceries,30.64,6.6,724223,18028
a2985511,"Taylor, Warner and Ryan",Lisbon,Medium,Groceries,41.97,3.93,443077,14931
0840a362,Hart-Gaines,London,Small,Home Decor,25.36,4.6,128068,3391
27ae8f0a,"Martinez, Jimenez and Gallegos",Rome,Small,Health,21.41,8.67,121358,10757
6fd59d96,"Graham, Roberts and Cohen",Berlin,Medium,Groceries,71.3,3.69,468666,1425
f26cc675,"Wilson, James and Campos",Lisbon,Medium,Fashion,41.8,1.39,199271,3457
5c2c9b1e,Wilkins-Vaughn,London,Small,Health,26.38,5.31,50029,11086
daa20ea5,Mathews-Powell,Madrid,Small,Electronics,44.76,4.52,131064,6121
20c14f39,Petersen and Sons,London,Medium,Health,56.22,2.22,425029,13903
085ff6b3,"Newman, Carpenter and Mahoney",London,Medium,Home Decor,69.53,10.86,159725,11219
d81b7951,"Mcneil, Wilson and Brewer",London,Medium,Groceries,33.45,10.26,164031,13498
78a67a3f,Delgado-Potter,Lisbon,Large,Health,42.85,10.33,702955,15814
0c9daf9d,"Martin, Sanders and Miller",Berlin,Small,Health,60.54,2.65,73753,7346
743ceea7,"Wise, Graham and Jones",Lisbon,Small,Groceries,38.33,10.44,57488,12922
1202b2f4,"Gardner, Oneill and Ritter",Amsterdam,Large,Health,46.33,3.22,639963,12897
51402a89,"Peterson, Maxwell and Caldwell",Lisbon,Small,Home Decor,41.71,10.55,131010,7405
d39fd1fe,Montoya PLC,Berlin,Medium,Groceries,20.43,2.62,325974,11100
7194a6dc,"Anderson, Young and Miller",London,Medium,Groceries,32.34,12.32,366903,1150
9d2a5332,Diaz-Grant,Amsterdam,Large,Home Decor,44.38,8.73,781040,19032
d17de2a1,Hopkins Group,Amsterdam,Small,Fashion,75.67,8.33,138283,16541
637c2b4d,"Gibson, Jackson and Gould",Paris,Medium,Health,42.71,14.56,459939,10612
a8032c5b,Sullivan Ltd,Paris,Large,Electronics,79.57,6.75,642367,17258
1a4deb31,"Schroeder, Poole and Goodwin",Dublin,Small,Groceries,32.05,7.86,114591,14903
e8794c95,Murillo-Shelton,Rome,Large,Groceries,68.51,12.18,885537,11970
e85f13b8,"Allen, Robertson and West",Lisbon,Large,Groceries,43.1,4.63,805853,9686
3b511351,Mendoza-Reyes,Lisbon,Large,Fashion,40.93,12.79,924227,8818
343b702e,"Lucas, Watson and Brown",Madrid,Medium,Home Decor,71.81,10.07,484772,5250
74a78e3a,King-Chapman,Madrid,Small,Home Decor,34.48,7.93,128710,1182
f20933f8,Smith PLC,Madrid,Large,Health,56.67,5.41,619009,9477
1c365d96,Oconnor Group,Rome,Small,Electronics,46.46,12.41,86655,19152
da8bb05b,Thomas-Moore,Dublin,Medium,Health,20.44,4.21,263201,7511
e20cc50c,Robles and Sons,Rome,Medium,Health,31.31,11.1,213369,9115
ba43a3a2,"Moran, Brooks and Morton",Amsterdam,Large,Groceries,38.18,11.36,522492,10066
d137920d,Jones-Smith,Dublin,Medium,Electronics,47.52,1.78,294094,3862
068adeea,"Rodriguez, Cox and Alvarez",Rome,Small,Groceries,33.11,12.35,142605,9439
b1e4f874,Clark-Brown,Dublin,Medium,Fashion,22.75,11.33,224005,14356
4c437ed4,"Morris, Leblanc and Walker",Rome,Large,Electronics,72.16,7.33,804835,15151
c86d532d,Baker Ltd,Paris,Small,Home Decor,75.47,7.54,134897,14993
73a7a260,Sloan LLC,Madrid,Large,Groceries,71.83,11.44,629835,8156
6a46ea0c,Myers Inc,Berlin,Medium,Electronics,69.33,8.99,398795,9665
8c61b78e,Pace-Garrett,London,Medium,Health,28.8,1.75,451763,10295
c00b99c2,Mcpherson-Martin,London,Small,Fashion,21.27,9.8,107175,2471
6e33a509,Walker LLC,Lisbon,Large,Fashion,60.92,9.35,560286,13836
4a6a9c06,"Walker, Scott and Carter",Madrid,Large,Home Decor,55.51,7.46,796633,16379
eb21411d,Wilson-Taylor,Paris,Large,Electronics,79.75,13.08,511392,14995
3158202c,Torres Ltd,London,Medium,Home Decor,32.9,5.5,493567,13163
84fba425,Martin-Gonzales,Madrid,Large,Groceries,51.69,3.95,678989,1751
6275aebd,Wilson-Anderson,Rome,Large,Electronics,44.59,3.6,745022,1950
69aa890e,Todd Group,Amsterdam,Large,Groceries,40.05,11.59,531700,16757
84f3ebe0,"Mccann, Young and Moore",London,Large,Health,60.81,2.68,583845,6974
5b2d65b6,Sanders-Reed,Paris,Large,Groceries,75.35,13.08,798837,4597
65d283d3,Underwood-Parks,Berlin,Small,Groceries,47.7,6.09,134490,18069
fddb87a3,Cameron PLC,Madrid,Large,Fashion,61.99,14.52,976697,9141
d1646e6a,"Jones, Bailey and Woodard",Lisbon,Medium,Health,46.75,5.68,414779,1383
dbeba9b4,Shaw-Mcdonald,Lisbon,Large,Fashion,65.51,9.79,895227,14253
17933a12,"Robinson, Mercado and Higgins",Rome,Small,Fashion,69.12,4.74,115006,2173
e2dd06d5,"Gonzalez, Hunter and Graham",Lisbon,Large,Electronics,65.68,10.53,658016,15462
50e5002f,Moody Ltd,Madrid,Large,Electronics,68.33,4.19,771343,12510
874a3bb4,"Moore, Bean and Schultz",Lisbon,Small,Groceries,75.78,5.6,87322,1237
d9fa9248,"Matthews, Kramer and Ford",Madrid,Medium,Health,27.76,3.59,180281,1324
db8479dd,Thompson-Yates,Paris,Small,Groceries,53.24,12.47,82094,13778
4759caeb,Francis-Wilson,Madrid,Small,Fashion,45.68,11.42,92679,17468
90edcfe2,"Jones, Anderson and Brown",Madrid,Medium,Home Decor,73.33,8.71,495501,19760
798bf45d,Huerta-Gonzalez,Rome,Large,Health,32.94,3.8,597618,2103
1152bfb9,"Brown, Carroll and Boyd",Lisbon,Large,Home Decor,46.14,12.83,932459,12215
0df7e5ad,Mcmillan-Wells,Berlin,Medium,Health,57.5,1.76,339585,6208
ad8b27d5,Scott-West,Paris,Large,Fashion,73.94,9.5,813586,14179
617e19f5,"Walker, Perez and Green",Amsterdam,Small,Electronics,21.28,9.41,71644,9057
11a60695,"Mejia, Becker and Brennan",Rome,Medium,Home Decor,35.88,1.05,278359,1961
